bblid,scanid,idemoBehAllEmoCorrectAverage,idemoBehAllEmoCorrectCount,idemoBehAllEmoCorrectMedian,idemoBehAllEmoCorrectStddev,idemoBehAllEmoIncorrectAverage,idemoBehAllEmoIncorrectCount,idemoBehAllEmoIncorrectMedian,idemoBehAllEmoIncorrectStddev,idemoBehAllEmoNrCount,idemoBehAngerCorrectAverage,idemoBehAngerCorrectCount,idemoBehAngerCorrectMedian,idemoBehAngerCorrectStddev,idemoBehAngerIncorrectAverage,idemoBehAngerIncorrectCount,idemoBehAngerIncorrectMedian,idemoBehAngerIncorrectStddev,idemoBehAngerNrCount,idemoBehFearCorrectAverage,idemoBehFearCorrectCount,idemoBehFearCorrectMedian,idemoBehFearCorrectStddev,idemoBehFearIncorrectAverage,idemoBehFearIncorrectCount,idemoBehFearIncorrectMedian,idemoBehFearIncorrectStddev,idemoBehFearNrCount,idemoBehHappyCorrectAverage,idemoBehHappyCorrectCount,idemoBehHappyCorrectMedian,idemoBehHappyCorrectStddev,idemoBehHappyIncorrectAverage,idemoBehHappyIncorrectCount,idemoBehHappyIncorrectMedian,idemoBehHappyIncorrectStddev,idemoBehHappyNrCount,idemoBehNoECorrectAverage,idemoBehNoECorrectCount,idemoBehNoECorrectMedian,idemoBehNoECorrectStddev,idemoBehNoEIncorrectAverage,idemoBehNoEIncorrectCount,idemoBehNoEIncorrectMedian,idemoBehNoEIncorrectStddev,idemoBehNoENrCount,idemoBehSadCorrectAverage,idemoBehSadCorrectCount,idemoBehSadCorrectMedian,idemoBehSadCorrectStddev,idemoBehSadIncorrectAverage,idemoBehSadIncorrectCount,idemoBehSadIncorrectMedian,idemoBehSadIncorrectStddev,idemoBehSadNrCount,idemoBehNonthreatCorrectAverage,idemoBehNonthreatCorrectCount,idemoBehNonthreatCorrectMedian,idemoBehNonthreatCorrectStddev,idemoBehNonthreatIncorrectAverage,idemoBehNonthreatIncorrectCount,idemoBehNonthreatIncorrectMedian,idemoBehNonthreatIncorrectStddev,idemoBehNonthreatNrCount,idemoBehThreatAllNrCount,idemoBehThreatCorrectAverage,idemoBehThreatCorrectCount,idemoBehThreatCorrectMedian,idemoBehThreatCorrectStddev,idemoBehThreatIncorrectAverage,idemoBehThreatIncorrectCount,idemoBehThreatIncorrectMedian,idemoBehThreatIncorrectStddev
81521,6491,2298.5195,56,2090.65,878.7522,3179.8333,3,3120.5,574.80133,1,2530.58,10,2479,749.8361,3782,1,3782,0,1,2603.2,11,2896.3,796.53406,2637,1,2637,0,0,1987.5416,12,2014.8999,574.1311,0,0,0,0,0,1801.9584,12,1712.8501,658.1949,0,0,0,0,0,2663.8271,11,2253.7,1246.1165,3120.5,1,3120.5,0,0,2310.9827,23,2087.2,994.9604,3120.5,1,3120.5,0,0,1,2568.6191,21,2681.4,756.0614,3209.5,2,3209.5,809.63727
81528,3179,2274.4983,56,2245.4,749.40283,3085.8333,3,2970.1,749.72974,1,2076.2,11,2095.7,465.77267,2400.7,1,2400.7,0,0,2657.5454,11,2629.9,990.2983,2970.1,1,2970.1,0,0,1938.025,12,2022,437.354,0,0,0,0,0,2608.9363,11,2860,931.53455,0,0,0,0,1,2122.3728,11,2230,569.23486,3886.7,1,3886.7,0,0,2026.1913,23,2094.1,501.78708,3886.7,1,3886.7,0,0,0,2366.8728,22,2337.35,811.675,2685.4,2,2685.4,402.6267
81533,6869,3588.994,50,3649,1058.3163,4583.98,5,4813.5,698.30554,5,4058.07,10,4127.5,849.3,4941.2,1,4941.2,0,1,3627.7727,11,3688.3,1033.5529,0,0,0,0,1,2897.991,11,2813.2,954.4923,4813.5,1,4813.5,0,0,3428.81,10,2933.05,1238.533,0,0,0,0,2,4099.6875,8,4158.1,843.38043,4388.4,3,3958.4,909.80273,1,3403.9685,19,3617.5,1074.3975,4494.675,4,4385.95,772.6609,1,2,3832.6763,21,3988.1,952.4698,4941.2,1,4941.2,0
81544,2793,2465.3723,58,2310,933.11945,3894.2,1,3894.2,0,1,2323.9917,12,2187.35,865.784,0,0,0,0,0,2396.4167,12,2271.85,978.1877,0,0,0,0,0,2100.2334,12,2030.35,630.58093,0,0,0,0,0,2763.1272,11,2728.4,1148.5535,0,0,0,0,1,2795.4092,11,2506.9,960.4098,3894.2,1,3894.2,0,0,2432.7087,23,2262.3,862.6431,3894.2,1,3894.2,0,0,0,2360.204,24,2271.85,904.1507,0,0,0,0
81595,2752,2313.5754,53,2199.2,835.9268,2721.98,5,2653.5,639.4645,2,1929.5834,12,1924.5,453.596,0,0,0,0,0,2185.6545,11,2284.5,852.33905,0,0,0,0,1,2428.9583,12,2011.25,1173.9274,0,0,0,0,0,2164.35,10,2122.9,451.08032,2848.95,2,2848.95,972.3426,0,3078.9126,8,2842.4,632.45325,2637.3333,3,2653.5,564.1237,1,2688.94,20,2562.9,1025.6411,2637.3333,3,2653.5,564.1237,1,1,2052.0522,23,1982.2,670.9691,0,0,0,0
81604,2720,2143.5789,57,2108.4,639.2036,2631.1,3,2181,1000.2299,0,2161.1667,12,2101.5498,612.12195,0,0,0,0,0,2450.5544,11,2135.1,641.66504,2181,1,2181,0,0,1657.9728,11,1655.9,403.3293,1935,1,1935,0,0,1963.85,12,2100.55,560.6527,0,0,0,0,0,2499.0908,11,2428,643.82074,3777.3,1,3777.3,0,0,2078.5317,22,1882.15,678.33606,2856.15,2,2856.15,1302.7029,0,0,2299.5696,23,2112.9,629.55945,2181,1,2181,0
81644,2855,2613.3035,58,2429.7998,878.18805,0,0,0,0,2,2238.1455,11,2067.4,902.5267,0,0,0,0,1,3115.4546,11,3026.6,1009.4679,0,0,0,0,1,2483.7666,12,2308.45,615.0109,0,0,0,0,0,2526.5334,12,2417.8,882.6576,0,0,0,0,0,2713.2,12,2708.4,861.2628,0,0,0,0,0,2598.4834,24,2514.95,741.2085,0,0,0,0,0,2,2676.8,22,2384.4502,1036.6841,0,0,0,0
81659,2818,2383.174,58,2340.9,643.4893,1523.4,1,1523.4,0,1,2292.0833,12,2341.7,505.91916,0,0,0,0,0,2182.6272,11,2251.2,700.5467,0,0,0,0,1,2237.4583,12,2230.65,458.0855,0,0,0,0,0,2585.8083,12,2568,776.0868,0,0,0,0,0,2621,11,2592.7,709.5043,1523.4,1,1523.4,0,0,2420.8914,23,2262.3,610.0104,1523.4,1,1523.4,0,0,1,2239.7349,23,2326.2,595.12836,0,0,0,0
81662,2995,2753.6072,55,2608.4,760.2292,3270.1333,3,2740.2,1509.5542,2,2661.2363,11,2582.4,575.8395,4973.2,1,4973.2,0,0,2959.1501,10,2563.3,1171.8794,2740.2,1,2740.2,0,1,2693.9167,12,2782.4,645.59985,0,0,0,0,0,2487.2817,11,2510.2,567.4392,2097,1,2097,0,0,2990.5637,11,2965.1,759.7359,0,0,0,0,1,2835.7913,23,2965.1,702.6514,0,0,0,0,1,1,2803.1,21,2582.4,898.3462,3856.7002,2,3856.7002,1578.9696
81705,6312,2305.502,54,2166.95,731.1199,3779.1,4,3801.25,304.2998,2,2218.4,10,2352.65,496.86005,0,0,0,0,2,2279.9,12,2089.5498,976.7452,0,0,0,0,0,2128.3584,12,2022.25,697.70764,0,0,0,0,0,2251.1545,11,2016.8,693.93164,4128.3,1,4128.3,0,0,2739.0332,9,2648.1,638.3334,3662.7,3,3797.3,240.00809,0,2390.0762,21,2330.6,725.6861,3662.7,3,3797.3,240.00809,0,2,2251.9456,22,2177,778.79034,0,0,0,0
81725,6726,2263.8179,56,2168.45,711.85846,3386.625,4,3279.2,1452.7411,0,2509,10,2353.15,815.0136,2153.6,2,2153.6,167.30136,0,2470.07,10,2290.35,694.4998,4619.65,2,4619.65,471.1451,0,2049.7666,12,2020.1,520.9798,0,0,0,0,0,2162.25,12,1897.8999,852.9915,0,0,0,0,0,2203.2417,12,2364,661.83606,0,0,0,0,0,2126.5042,24,2160.5,587.74603,0,0,0,0,0,0,2489.535,20,2290.35,737.23425,3386.625,4,3279.2,1452.7411
81754,2740,2091.456,57,1945.4,625.9411,3351.7,3,3702.1,857.116,0,2284.3545,11,2397.6,539.6673,2374.9,1,2374.9,0,0,2403.4333,12,2503.25,820.429,0,0,0,0,0,1546.825,12,1568.25,251.54985,0,0,0,0,0,1914.1084,12,1966,367.6975,0,0,0,0,0,2371.27,10,2453.65,591.0428,3840.1,2,3840.1,195.16147,0,1921.5728,22,1756.45,599.50543,3840.1,2,3840.1,195.16147,0,0,2346.4827,23,2413.3,687.4832,2374.9,1,2374.9,0
81760,3085,1990.3286,56,1961.7,520.5004,2167.5,3,2228.7,620.4679,1,1828.69,10,1912.3999,361.2065,2228.7,1,2228.7,0,1,1987.1583,12,1884.2,786.2967,0,0,0,0,0,1869.35,12,1842.95,386.16776,0,0,0,0,0,2014.8182,11,1949.5,487.12753,2755.1,1,2755.1,0,0,2248.2183,11,2215.2,416.7747,1518.7,1,1518.7,0,0,2050.5479,23,1987.1,436.99353,1518.7,1,1518.7,0,0,1,1915.1273,22,1912.3999,621.52246,2228.7,1,2228.7,0
81826,2682,2129.0852,54,2052.15,647.7377,2073.06,5,2173.8,235.96144,1,1808.8778,9,1851.1,445.6965,2021.9,2,2021.9,214.81908,1,2163.318,11,2247.5,509.92386,1780.2,1,1780.2,0,0,1736.4083,12,1756.95,282.02417,0,0,0,0,0,2511.1917,12,2236.2002,765.76556,0,0,0,0,0,2392.3,10,2123.05,781.1187,2270.65,2,2270.65,86.479195,0,2034.5409,22,1914.8999,644.1216,2270.65,2,2270.65,86.479195,0,1,2003.8201,20,2097.15,503.2131,1941.3334,3,1870,206.26825
81855,3076,2513.7583,55,2355.6,734.77496,3153,3,2893.8,811.8501,2,2962.4727,11,2562.4,879.5831,2893.8,1,2893.8,0,0,2549.1182,11,2316.8,689.5164,0,0,0,0,1,2016.8584,12,1965.3501,331.3603,0,0,0,0,0,2221.47,10,2342.1,752.63275,4062.8,1,4062.8,0,1,2837.4727,11,2881,562.04193,2502.4,1,2502.4,0,0,2409.3262,23,2316,611.6848,2502.4,1,2502.4,0,0,1,2755.7954,22,2489.6,799.7242,2893.8,1,2893.8,0
81865,6728,2857.3147,54,2961.75,821.4977,2456.8333,3,2177.3,1041.3298,3,2751.6365,11,2488.3,875.56415,0,0,0,0,1,2812.009,11,2627.7,965.8546,2177.3,1,2177.3,0,0,3001.8083,12,3119.6,653.8623,0,0,0,0,0,2734.01,10,2887.25,639.39655,3609.4,1,3609.4,0,1,2973.31,10,3267.75,1038.5736,1583.8,1,1583.8,0,1,2988.8545,22,3205.9502,828.51105,1583.8,1,1583.8,0,1,1,2781.8228,22,2558,900.13025,2177.3,1,2177.3,0
81876,6666,2158.7266,49,2019.2,822.74695,3205.1714,7,3135.7,598.71924,4,2222.6636,11,2334.1,594.2204,3135.7,1,3135.7,0,0,2599.95,8,2199.3,885.301,3010.75,2,3010.75,62.43739,2,1893.9454,11,1375.4,893.35974,0,0,0,0,1,2049.818,11,1755.5,941.6299,0,0,0,0,1,2143.4126,8,2147.2002,767.2765,3319.75,4,3568.4,819.3394,0,1998.9843,19,1953.8,829.6636,3319.75,4,3568.4,819.3394,1,2,2381.521,19,2334.1,733.20325,3052.4,3,3054.9,84.577644
81903,2749,2214.341,56,2099.5498,812.6862,2837.825,4,2782.25,672.9354,0,2089.5083,12,1979.6,683.2159,0,0,0,0,0,2039.175,12,2040.1499,650.9888,0,0,0,0,0,1952.175,12,2004.75,430.90784,0,0,0,0,0,2495.9556,9,2482.7,1059.7117,3068.2666,3,3121.7,600.5355,0,2597.2,11,2529.2,1086.114,2146.5,1,2146.5,0,0,2260.6653,23,2119.6,858.8242,2146.5,1,2146.5,0,0,0,2064.3416,24,2040.1499,653.1354,0,0,0,0
81906,6584,2969.8945,56,2972.65,998.0058,3328.1333,3,2812.4,946.15466,1,2983.15,12,2745.9,1046.7712,0,0,0,0,0,2952.7417,12,2487.8,1062.7922,0,0,0,0,0,2740.525,12,2701.5,738.41095,0,0,0,0,0,2922.85,12,3190.5,1124.4613,0,0,0,0,0,3390.3625,8,3755.2,1090.1414,3328.1333,3,2812.4,946.15466,1,3000.46,20,3215.15,927.46405,3328.1333,3,2812.4,946.15466,1,0,2967.9458,24,2679.9,1031.7435,0,0,0,0
81939,2751,2934.7434,53,3093.6,1043.5017,3761.4,1,3761.4,0,6,2940.0547,11,3165.3,764.02783,0,0,0,0,1,2904.4,12,2868.6,1207.9017,0,0,0,0,0,2300.0818,11,2151,568.52527,0,0,0,0,1,2686.92,10,2171.85,1092.0945,3761.4,1,3761.4,0,1,4019.7666,9,4043.6,799.83716,0,0,0,0,3,3073.94,20,2980.4,1099.9723,0,0,0,0,4,1,2921.4521,23,3165.3,997.5874,0,0,0,0
81982,2723,2907.13,47,2922.1,1114.7971,3372.45,4,2957,1121.1255,9,2478.6445,9,2869,1106.5292,2568.3,1,2568.3,0,2,2974.0874,8,2825.25,1309.3816,3186.7,1,3186.7,0,3,2988.76,10,3140.45,1040.1367,0,0,0,0,2,3123.3,11,3198.8,1157.9255,0,0,0,0,1,2921.189,9,2922.1,1115.535,3867.4,2,3867.4,1612.3448,1,2956.7527,19,2933.9,1046.5269,3867.4,2,3867.4,1612.3448,3,5,2711.7942,17,2869,1194.6816,2877.5,2,2877.5,437.27475
81989,2727,1775.8759,58,1661.4,718.8432,2052.65,2,2052.65,133.43102,0,1626.925,12,1668.5,542.57904,0,0,0,0,0,1859.8833,12,1815.45,681.34894,0,0,0,0,0,1323.7916,12,1386.55,273.3851,0,0,0,0,0,2324.99,10,2067.1,1123.2478,2052.65,2,2052.65,133.43102,0,1835.3083,12,1856.05,528.3399,0,0,0,0,0,1579.55,24,1539.45,487.34433,0,0,0,0,0,0,1743.4042,24,1726.3,613.98663,0,0,0,0
81992,6184,2125.1172,58,1978.1,668.7021,3489.05,2,3489.05,2720.1692,0,2045.7819,11,2008.1,618.57806,1565.6,1,1565.6,0,0,2126.025,12,1848.45,775.467,0,0,0,0,0,1798.1666,12,1806.45,469.0455,0,0,0,0,0,2163.125,12,2278.7,622.9117,0,0,0,0,0,2518.6729,11,2514.3,727.0282,5412.5,1,5412.5,0,0,2142.7566,23,1894.5,696.9117,5412.5,1,5412.5,0,0,0,2087.648,23,1956.6,690.13116,1565.6,1,1565.6,0
82003,4763,2197.0159,57,1962.5,775.4989,2956.9668,3,2132.6,2069.8674,0,2465.0818,11,2493.7,822.76166,1426.3,1,1426.3,0,0,1956.9917,12,1678.3,816.1967,0,0,0,0,0,2049.9834,12,1934.25,457.26187,0,0,0,0,0,2188.9636,11,1853.1,694.7064,2132.6,1,2132.6,0,0,2359.2454,11,1942,1020.9521,5312,1,5312,0,0,2197.8914,23,1942,776.71545,5312,1,5312,0,0,0,2199.9912,23,2196.6,841.5058,1426.3,1,1426.3,0
82021,2825,2727.2944,55,2568.8,740.74225,2586.4,3,2948.8,819.204,2,2430.2,10,2382.4,433.39343,1648.5,1,1648.5,0,1,2600.175,12,2521.7,743.4547,0,0,0,0,0,2459.2908,11,2472.8,508.05246,0,0,0,0,1,2803.025,12,2784.85,749.58386,0,0,0,0,0,3380.8599,10,3531.6,874.9953,3055.35,2,3055.35,150.68436,0,2898.1333,21,2609.4,834.27765,3055.35,2,3055.35,150.68436,1,1,2522.9136,22,2472.6,614.4309,1648.5,1,1648.5,0
82039,3112,2140.1018,56,1826.9,1008.75446,3006.9,4,3157.4,889.24365,0,2260.6545,11,1997.2,804.84753,2698.1,1,2698.1,0,0,2230.691,11,1957.3,931.44556,1892.1,1,1892.1,0,0,1906.1833,12,1557,1167.7772,0,0,0,0,0,2092.675,12,1618.95,1275.2246,0,0,0,0,0,2245.46,10,2010.1001,874.3152,3718.7,2,3718.7,144.24979,0,2060.4,22,1719.8,1035.2926,3718.7,2,3718.7,144.24979,0,0,2245.6726,22,1977.25,849.6117,2295.1,2,2295.1,569.92816
82051,2856,3000.211,55,2878.7,1031.7693,2332.5,3,2142.3,1156.0945,2,2897.6182,11,2841,998.30774,1283.3,1,1283.3,0,0,3154.2637,11,3007.8,988.20264,0,0,0,0,1,2385.1182,11,2398,866.2166,0,0,0,0,1,3139.7817,11,2769.5,1075.4203,2142.3,1,2142.3,0,0,3424.2727,11,3339.9,1093.3616,3571.9,1,3571.9,0,0,2904.6956,22,2869.25,1099.7151,3571.9,1,3571.9,0,1,1,3025.941,22,2904.1,978.1882,1283.3,1,1283.3,0
82063,3118,2290.4636,55,2117.1,959.9955,3364,1,3364,0,4,1957.73,10,1761.85,629.23914,3364,1,3364,0,1,2503.4363,11,2471.3,1307.3542,0,0,0,0,1,2217.5833,12,2221.25,739.04846,0,0,0,0,0,2391.46,10,1910.7,1354.824,0,0,0,0,2,2361.2334,12,2392.45,657.1816,0,0,0,0,0,2289.4082,24,2302.15,687.86676,0,0,0,0,0,2,2243.5762,21,1925.2,1053.9238,3364,1,3364,0
82066,6629,2378.339,51,2185.2,861.41516,2037.9778,9,1719.2,640.1461,0,2590.175,12,2325.4502,794.7417,0,0,0,0,0,2525.7715,7,2355.8,694.43555,2225.82,5,1811.4,792.43243,0,2111.7168,12,2073.05,669.14496,0,0,0,0,0,1861.2666,12,1746.85,723.5305,0,0,0,0,0,3107.125,8,3272.75,1040.3119,1803.175,4,1656.1,350.9734,0,2509.8801,20,2236.25,953.0303,1803.175,4,1656.1,350.9734,0,0,2566.4473,19,2350.3,740.10284,2225.82,5,1811.4,792.43243
82096,4411,1742.714,57,1616.4,477.14548,1933.5333,3,1810.1,586.9659,0,1807.03,10,1719.65,607.3831,1614.1,2,1614.1,277.18585,0,1842.85,12,1696.3501,551.004,0,0,0,0,0,1578.425,12,1531.95,296.49713,0,0,0,0,0,1676.6917,12,1622.5,381.16544,0,0,0,0,0,1826.2545,11,2086,539.41406,2572.4,1,2572.4,0,0,1696.9521,23,1590.3,438.44696,2572.4,1,2572.4,0,0,0,1826.5682,22,1696.3501,563.44543,1614.1,2,1614.1,277.18585
82124,5712,2495.249,55,2524.4,630.1271,2726.1,3,2880.5,815.1419,2,2176.5999,12,2268.2998,530.1706,0,0,0,0,0,2523.925,12,2248.55,755.86896,0,0,0,0,0,2494.9,12,2579.15,444.83252,0,0,0,0,0,2769.3667,9,2754.5,662.9648,3453,1,3453,0,2,2596.93,10,2719.35,696.32825,2362.65,2,2362.65,732.35046,0,2541.2773,22,2607,560.49615,2362.65,2,2362.65,732.35046,0,0,2350.2625,24,2268.2998,662.68274,0,0,0,0
82155,3043,1521.0017,58,1471.75,380.2353,2225.75,2,2225.75,524.3197,0,1402.9834,12,1286.4,339.3758,0,0,0,0,0,1543.45,12,1658.65,453.19046,0,0,0,0,0,1408.925,12,1339.6,328.57758,0,0,0,0,0,1493.909,11,1495.3,181.25269,2596.5,1,2596.5,0,0,1774.6182,11,1845.7,464.67334,1855,1,1855,0,0,1583.8218,23,1468.1,432.45132,1855,1,1855,0,0,0,1473.2167,24,1407.8501,398.06696,0,0,0,0
82202,3370,2453.8926,53,2256.8,1010.06366,3154.243,7,3180.7,590.2002,0,2644.9727,11,2350.6,1102.2555,3546.2,1,3546.2,0,0,3522.389,9,3723.1,498.10968,2781.8667,3,2554.2,617.0479,0,1570.1833,12,1624.8,321.39487,0,0,0,0,0,1778.9364,11,1831.6,368.59198,4010.6,1,4010.6,0,0,3084.96,10,2845.3,905.5807,3088.65,2,3088.65,130.17825,0,2258.7183,22,1954.2,1000.777,3088.65,2,3088.65,130.17825,0,0,3039.81,20,3040.05,971.85065,2972.95,4,3017.2998,632.3634
82208,6552,2138.431,58,2059.5498,642.5675,3310.7,1,3310.7,0,1,2452.9583,12,2422.05,709.26636,0,0,0,0,0,2091.0916,12,1976.6,696.25934,0,0,0,0,0,1673.2084,12,1755.3999,354.6876,0,0,0,0,0,2026.0583,12,2243.0498,468.48904,0,0,0,0,0,2510.92,10,2560.5498,625.4199,3310.7,1,3310.7,0,1,2053.9863,22,1835.8,644.832,3310.7,1,3310.7,0,1,0,2272.025,24,2144.15,711.7608,0,0,0,0
82217,3309,2169.9895,57,2156,765.43835,2951.7,2,2951.7,568.51385,1,2247.1084,12,2422.75,644.2877,0,0,0,0,0,2531.4917,12,2382.55,705.1931,0,0,0,0,0,2034.9584,12,1777.85,877.51605,0,0,0,0,0,1574.05,10,1475.5,566.4052,3353.7,1,3353.7,0,1,2380.5637,11,2603.8,742.8621,2549.7,1,2549.7,0,0,2200.2478,23,2169.1,816.7096,2549.7,1,2549.7,0,0,0,2389.3,24,2422.75,676.3613,0,0,0,0
82229,6619,2386.072,57,2180.7,814.2694,4066.7668,3,3996.1,177.01575,0,2499.6182,11,2300.5,929.7725,4268.2,1,4268.2,0,0,2283.5908,11,2024.1,1049.3549,3996.1,1,3996.1,0,0,2138.6416,12,2147.7,487.18616,0,0,0,0,0,2512.7,11,2467.8,740.06683,3936,1,3936,0,0,2507.2834,12,2454,854.99475,0,0,0,0,0,2322.9624,24,2155.15,706.1041,0,0,0,0,0,0,2391.6045,22,2145.55,973.7727,4132.1504,2,4132.1504,192.40382
82232,2706,2562.489,54,2391.7,771.64685,3507.125,4,3667.05,634.4761,2,2685.9778,9,2367.2,765.1145,3275.95,2,3275.95,893.85376,1,2767.6365,11,2885.8,724.29767,0,0,0,0,1,2037.35,12,2159.25,376.5964,0,0,0,0,0,2598.7417,12,2554.9502,806.2114,0,0,0,0,0,2812.35,10,2416.9,964.34534,3738.3,2,3738.3,441.5174,0,2389.6228,22,2217.25,793.0011,3738.3,2,3738.3,441.5174,0,2,2730.89,20,2835.6,724.1067,3275.95,2,3275.95,893.85376
82281,3325,2176.4087,58,1984.55,827.6863,3474.1,2,3474.1,1238.2855,0,1984.2916,12,1712.7,969.01965,0,0,0,0,0,2512.025,12,2162.7002,985.6967,0,0,0,0,0,1925.675,12,2028.1,404.49908,0,0,0,0,0,2009.4727,11,1821.9,551.5752,2598.5,1,2598.5,0,0,2460.3271,11,2373.7,971.9938,4349.7,1,4349.7,0,0,2181.3782,23,2139.2,765.39,4349.7,1,4349.7,0,0,0,2248.1584,24,1893.9,993.18506,0,0,0,0
82293,3297,2216.3035,59,2054.2,836.6846,2239.5,1,2239.5,0,0,2501.975,12,2385.25,858.7332,0,0,0,0,0,2381.3083,12,2305.2,641.9286,0,0,0,0,0,1665.3833,12,1571.15,303.8696,0,0,0,0,0,2067.509,11,2196.9,606.8921,2239.5,1,2239.5,0,0,2452.9417,12,1967.35,1257.5363,0,0,0,0,0,2059.1626,24,1705.2,980.9614,0,0,0,0,0,0,2441.6416,24,2305.2,744.01404,0,0,0,0
82311,4481,2227.0366,60,2104.85,794.77844,0,0,0,0,0,2324,12,2396,718.9231,0,0,0,0,0,2557.8,12,2094.8,1196.2668,0,0,0,0,0,1792.2916,12,1757.25,417.76898,0,0,0,0,0,2094.7834,12,2118.4,699.9079,0,0,0,0,0,2366.3083,12,2218.1,632.23663,0,0,0,0,0,2079.3,24,1900.4,600.49854,0,0,0,0,0,0,2440.9,24,2296.5,972.55664,0,0,0,0
82359,6815,2895.6113,53,2743.6,793.2028,2950,5,3513.1,1610.667,2,2818.36,10,2778.6,548.2919,3513.1,1,3513.1,0,1,3311.6,10,3224.75,745.439,2074.25,2,2074.25,2718.1892,0,2494.4084,12,2385.75,527.41064,0,0,0,0,0,2602.925,12,2387.7,919.90985,0,0,0,0,0,3444.422,9,3576.6,804.7793,3544.2002,2,3544.2002,656.7608,1,2901.5571,21,2754.9,802.5803,3544.2002,2,3544.2002,656.7608,1,1,3064.98,20,2853.2002,685.3028,2553.8667,3,3513.1,2093.8894
82373,2952,2267.911,55,1925.3,852.104,2814.15,4,2866.7002,530.35095,1,2365.1,11,2478.9,743.01886,2165.3,1,2165.3,0,0,2501.1272,11,2306.7,848.37646,3113.3,1,3113.3,0,0,1775.8833,12,1715.85,514.6683,0,0,0,0,0,2526.2,10,1859.05,1290.756,2620.1,1,2620.1,0,1,2239.4546,11,2325.1,655.64374,3357.9,1,3357.9,0,0,1997.5913,23,1792.7,619.5942,3357.9,1,3357.9,0,0,0,2433.1135,22,2392.7998,781.32874,2639.3,2,2639.3,670.3372
82383,2906,2053.6912,56,1993.8,648.6975,2962.1,4,3080.65,947.15594,0,2224.125,12,2088,561.68896,0,0,0,0,0,2119.9417,12,1940.25,815.3936,0,0,0,0,0,1646.8583,12,1563,419.27206,0,0,0,0,0,1870.4556,9,2001.7,482.2646,3094.6333,3,3596.8,1113.6724,0,2389.2273,11,2420.1,681.0415,2564.5,1,2564.5,0,0,2001.9043,23,1907.7,665.1984,2564.5,1,2564.5,0,0,0,2172.0334,24,2049.95,686.80414,0,0,0,0
82423,6565,2243.4,55,2024.5,945.56104,2504.1,4,2608,1076.8812,1,2223.6667,12,2167.6,798.5697,0,0,0,0,0,2338.5364,11,2364.5,995.9102,2811.5,1,2811.5,0,0,1766.1,12,1818,424.46323,0,0,0,0,0,1900.1917,12,1984.3,613.4538,0,0,0,0,0,3372.95,8,3296.5,1240.2407,2401.6333,3,2404.5,1294.8024,1,2408.84,20,1931,1150.3473,2401.6333,3,2404.5,1294.8024,1,0,2278.6042,23,2180.1,879.28046,2811.5,1,2811.5,0
82453,6675,1856.8821,56,1727.5,745.2867,3178.8,3,3029.4,908.1637,1,1797.71,10,1724.5,669.88074,3029.4,1,3029.4,0,1,2236.075,12,1889.55,1069.8711,0,0,0,0,0,1464.4083,12,1411.1,431.74063,0,0,0,0,0,1888.45,10,2069.75,492.13187,3253.5,2,3253.5,1271.2365,0,1893.1666,12,1784.4,741.9597,0,0,0,0,0,1678.7875,24,1530.95,632.76306,0,0,0,0,0,1,2036.8181,22,1790.45,917.4939,3029.4,1,3029.4,0
82458,2728,2651.7056,55,2424,935.19836,3850.4,5,4002.3,480.3354,0,2308.0833,12,2318.95,543.25684,0,0,0,0,0,2749.175,12,2430,1236.9089,0,0,0,0,0,2863.0833,12,2577.85,966.73157,0,0,0,0,0,2560.6272,11,2241.6,991.8686,4002.3,1,4002.3,0,0,2829.1,8,2762.6,812.7564,3812.425,4,3895.25,545.9079,0,2849.49,20,2617.5,885.8485,3812.425,4,3895.25,545.9079,0,0,2528.6292,24,2376.8,961.0492,0,0,0,0
82467,4335,2922.4136,52,2818.2998,771.37744,3075.0571,7,3160.4,441.50458,1,3106.5908,11,2990.7,833.76636,2322.9,1,2322.9,0,0,3548,10,3486.2002,950.7055,2891.1,2,2891.1,266.1551,0,2384.2832,12,2361.5498,369.9258,0,0,0,0,0,2726.85,8,2676.95,461.7854,3355.075,4,3322.0498,224.83943,0,2898.8,11,2948.8,647.156,0,0,0,0,1,2630.3564,23,2496.4,572.5823,0,0,0,0,1,0,3316.7856,21,3056.6,897.4083,2701.7,3,2702.9,378.2015
82489,3677,2041.7018,55,1932.2,663.85187,2360.28,5,1907.1,994.7448,0,1906.0416,12,1762.55,634.41406,0,0,0,0,0,2390.8555,9,2130.4,1000.8457,2256.8667,3,1759.6,1252.5581,0,1614.2916,12,1602.95,332.27426,0,0,0,0,0,2129.26,10,2068.75,514.83527,2515.4,2,2515.4,860.2661,0,2269.9417,12,2158.25,567.6911,0,0,0,0,0,1942.1167,24,1813.95,564.8676,0,0,0,0,0,0,2113.819,21,1984.1,826.1244,2256.8667,3,1759.6,1252.5581
82492,3036,2373.6282,53,2220.4,982.818,2001.625,4,1671.3501,797.8681,3,2542.625,8,2011.3,1322.9304,2114.0332,3,1678.3,937.59076,1,2445.98,10,1756.5,1373.3835,1664.4,1,1664.4,0,1,2577.05,12,2424.75,760.8471,0,0,0,0,0,2238.5417,12,1891.5,976.46246,0,0,0,0,0,2110.4,11,2032.5,488.58765,0,0,0,0,1,2353.8696,23,2282.4,674.3588,0,0,0,0,1,2,2488.9333,18,1775.6,1312.1191,2001.625,4,1671.3501,797.8681
